Nome da Unidade da Federação,Nome do Município,"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)","Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
Rio de Janeiro,Japeri,1530204.52,14395.69
Rio de Janeiro,Laje do Muriaé,184165.299,25235.04
Rio de Janeiro,Macaé,17747016.295,66684.01
Rio de Janeiro,Macuco,214874.576,38057.84
Rio de Janeiro,Magé,4765844.163,19237.2
Rio de Janeiro,Mangaratiba,3211900.367,69913.59
Rio de Janeiro,Maricá,85814296.009,511810.82
Rio de Janeiro,Mendes,357693.975,19147.47
Rio de Janeiro,Mesquita,2619229.372,14796.57
Rio de Janeiro,Miguel Pereira,632510.129,24686.21
Rio de Janeiro,Miracema,662192.266,24404.52
Rio de Janeiro,Natividade,324266.181,21186.94
Rio de Janeiro,Nilópolis,3059486.319,18782.18
Rio de Janeiro,Niterói,66345730.197,128333.01
Rio de Janeiro,Nova Friburgo,6324934.842,33000.12
Rio de Janeiro,Nova Iguaçu,17794593.183,21559.06
Rio de Janeiro,Paracambi,1162885.19,21902.8
Rio de Janeiro,Paraíba do Sul,1253031.667,28006.34
Rio de Janeiro,Paraty,1955302.792,44262.66
Rio de Janeiro,Paty do Alferes,684862.891,24510.16
Rio de Janeiro,Petrópolis,15665448.491,51003.6
Rio de Janeiro,Pinheiral,1452647.355,56826.17
Rio de Janeiro,Piraí,2449990.2,82208.92
Rio de Janeiro,Porciúncula,415949.619,21814.01
Rio de Janeiro,Porto Real,4245742.234,209624.88
Rio de Janeiro,Quatis,305015.287,20945.97
Rio de Janeiro,Queimados,4361718.464,28636.92
Rio de Janeiro,Quissamã,5996913.346,234850.73
Rio de Janeiro,Resende,10754410.178,80712.15
Rio de Janeiro,Rio Bonito,1831415.242,30057.69
Rio de Janeiro,Rio Claro,435971.127,23342.67
Rio de Janeiro,Rio das Flores,294390.659,31314.82
Rio de Janeiro,Rio das Ostras,8949070.131,56096.82
Rio de Janeiro,Rio de Janeiro,359634752.587,53078.23
Rio de Janeiro,Santa Maria Madalena,234582.208,22599.44
Rio de Janeiro,Santo Antônio de Pádua,1284643.639,30081.81
Rio de Janeiro,São Francisco de Itabapoana,1184530.973,28060.15
Rio de Janeiro,São Fidélis,845191.837,21811.97
Rio de Janeiro,São Gonçalo,20324882.907,18504.81
Rio de Janeiro,São João da Barra,9886875.11,269169.78
Rio de Janeiro,São João de Meriti,8963781.635,18935.5
Rio de Janeiro,São José de Ubá,196861.756,27190.85
Rio de Janeiro,São José do Vale do Rio Preto,738568.27,33522.52
Rio de Janeiro,São Pedro da Aldeia,2743661.029,25509.14
Rio de Janeiro,São Sebastião do Alto,241288.91,25625.42
Rio de Janeiro,Sapucaia,1000574.556,54765.99
Rio de Janeiro,Saquarema,42178208.448,458767.96
Rio de Janeiro,Seropédica,4777037.052,56977.34
Rio de Janeiro,Silva Jardim,602644.098,27675.96
Rio de Janeiro,Sumidouro,600126.653,38202.73
Rio de Janeiro,Tanguá,694549.491,19902.27
Rio de Janeiro,Teresópolis,5923947.108,31880.03
Rio de Janeiro,Trajano de Moraes,242020.237,22718.51
Rio de Janeiro,Três Rios,6348172.675,76977.41
Rio de Janeiro,Valença,3122611.787,40447.29
Rio de Janeiro,Varre-Sai,264154.303,23568.37
Rio de Janeiro,Vassouras,1321271.655,35458.96
Rio de Janeiro,Volta Redonda,19671280.702,71551.44
São Paulo,Adamantina,1370865.929,38997.12
São Paulo,Adolfo,115489.988,32578.28
São Paulo,Aguaí,1314737.257,35551.7
São Paulo,Águas da Prata,209003.992,25297.02
São Paulo,Águas de Lindóia,585603.941,30971.23
São Paulo,Águas de Santa Bárbara,217295.581,35378.64
São Paulo,Águas de São Pedro,147855.135,41208.23
São Paulo,Agudos,2638622.611,70209.74
São Paulo,Alambari,129389.561,20765.46
São Paulo,Alfredo Marcondes,120354.905,28649.11
São Paulo,Altair,112274.385,26662.17
São Paulo,Altinópolis,833396.279,51377.61
São Paulo,Alto Alegre,113584.879,27853.08
São Paulo,Alumínio,3982313.077,210670.96
São Paulo,Álvares Florence,124350.991,34389.1
São Paulo,Álvares Machado,709875.985,28306.72
São Paulo,Álvaro de Carvalho,58586.473,11012.49
São Paulo,Alvinlândia,58404.989,17965.24
São Paulo,Americana,15217279.783,62271.47
São Paulo,Américo Brasiliense,1230443.649,29617.13
São Paulo,Américo de Campos,126802.294,21158.4
São Paulo,Amparo,5152155.514,70437.56
São Paulo,Analândia,208314.004,40726.1
São Paulo,Andradina,2845285.223,49703.65
São Paulo,Angatuba,1474152.0,57306.48
São Paulo,Anhembi,169558.184,24534.54
São Paulo,Anhumas,105620.787,25316.58
São Paulo,Aparecida,1041067.256,28750.03
São Paulo,Aparecida d'Oeste,151539.639,36763.62
São Paulo,Apiaí,897712.778,37278.88
São Paulo,Araçariguama,4814503.906,206250.44
São Paulo,Araçatuba,9017957.531,45268.6
São Paulo,Araçoiaba da Serra,1205883.673,34075.1
São Paulo,Aramina,150276.697,26415.31
São Paulo,Arandu,194817.975,30569.27
São Paulo,Arapeí,45568.033,18584.03
São Paulo,Araraquara,11953237.471,49692.93
São Paulo,Araras,6942567.272,50772.4
São Paulo,Arco-Íris,62095.903,35382.28
São Paulo,Arealva,227082.814,26206.9
São Paulo,Areias,58113.412,14877.99
São Paulo,Areiópolis,163060.489,14577.19
São Paulo,Ariranha,1136911.24,115410.74
São Paulo,Artur Nogueira,1721737.239,30610.29
São Paulo,Arujá,8293370.162,89703.63
São Paulo,Aspásia,39545.858,21788.35
São Paulo,Assis,4082515.789,38598.78
São Paulo,Atibaia,8361032.444,57512.36
São Paulo,Auriflama,358543.955,23409.76
São Paulo,Avaí,376093.832,68793.46
São Paulo,Avanhandava,199389.023,14178.27
São Paulo,Avaré,3278921.999,35721.22
São Paulo,Bady Bassitt,551848.518,30636.12
São Paulo,Balbinos,65400.429,10674.14
São Paulo,Bálsamo,278641.735,30257.55
São Paulo,Bananal,216018.384,19568.66
São Paulo,Barão de Antonina,74956.416,21264.23
São Paulo,Barbosa,109124.812,14488.16
São Paulo,Bariri,1623405.551,45290.86
São Paulo,Barra Bonita,1515652.893,41955.79
São Paulo,Barra do Chapéu,133738.024,23082.16
São Paulo,Barra do Turvo,125820.885,16542.32
São Paulo,Barretos,5903515.961,47783.95
São Paulo,Barrinha,624816.297,18630.66
São Paulo,Barueri,58027666.618,207460.98
São Paulo,Bastos,1067216.916,50936.28
São Paulo,Batatais,2416802.575,38097.08
São Paulo,Bauru,16721368.423,43806.93
São Paulo,Bebedouro,4080484.537,52575.43
São Paulo,Bento de Abreu,210459.776,69504.55
São Paulo,Bernardino de Campos,377950.244,33842.25
São Paulo,Bertioga,2067677.07,31255.51
São Paulo,Bilac,292576.746,35693.15
São Paulo,Birigui,3947388.396,31305.12
São Paulo,Biritiba Mirim,971015.868,29190.32
São Paulo,Boa Esperança do Sul,380753.261,25197.09
São Paulo,Bocaina,281963.936,22429.71
São Paulo,Bofete,212434.109,17546.39
São Paulo,Boituva,3393228.685,53597.04
São Paulo,Bom Jesus dos Perdões,1463036.18,55196.42
São Paulo,Bom Sucesso de Itararé,63856.52,15912.41
São Paulo,Borá,74195.054,88432.72
São Paulo,Boracéia,519153.445,105669.34
São Paulo,Borborema,518182.236,31833.29
São Paulo,Borebi,73943.332,27255.19
São Paulo,Botucatu,5979359.062,39937.48
São Paulo,Bragança Paulista,7954300.053,46153.09
São Paulo,Braúna,120686.813,20826.02
São Paulo,Brejo Alegre,75675.127,25996.26
São Paulo,Brodowski,894830.751,34947.5
São Paulo,Brotas,1123986.566,45209.02
São Paulo,Buri,684130.186,34121.21
São Paulo,Buritama,627565.183,36037.97
São Paulo,Buritizal,244488.126,53769.11
São Paulo,Cabrália Paulista,102881.808,24368.03
São Paulo,Cabreúva,5961333.424,116591.7
São Paulo,Caçapava,5214553.271,54458.95
São Paulo,Cachoeira Paulista,673632.424,19914.05
São Paulo,Caconde,574394.938,30182.07
São Paulo,Cafelândia,682544.49,38094.8
São Paulo,Caiabu,69806.4,16640.38
São Paulo,Caieiras,4858858.148,46700.03
São Paulo,Caiuá,96254.924,15997.16
São Paulo,Cajamar,22713160.274,287384.67
São Paulo,Cajati,1755226.467,61714.65
São Paulo,Cajobi,170916.324,16049.99
São Paulo,Cajuru,761749.163,28623.2
São Paulo,Campina do Monte Alegre,151086.917,24817.17
São Paulo,Campinas,72946774.921,59634.21
São Paulo,Campo Limpo Paulista,2530950.088,29291.03
São Paulo,Campos do Jordão,1449808.277,27503.81
São Paulo,Campos Novos Paulista,194705.131,38724.17
São Paulo,Cananéia,264410.437,21082.0
São Paulo,Canas,130060.455,24688.77
São Paulo,Cândido Mota,1518347.017,48339.61
São Paulo,Cândido Rodrigues,107107.735,38184.58
São Paulo,Canitar,164318.829,30627.93
São Paulo,Capão Bonito,1269097.445,26945.89
São Paulo,Capela do Alto,392353.724,18457.62
São Paulo,Capivari,2990809.569,52495.21
São Paulo,Caraguatatuba,4532235.511,36201.7
São Paulo,Carapicuíba,6854705.734,16909.54
São Paulo,Cardoso,321119.823,25957.47
São Paulo,Casa Branca,1179141.595,38464.9
São Paulo,Cássia dos Coqueiros,293111.124,117809.94
São Paulo,Castilho,1388287.047,64508.48
São Paulo,Catanduva,5218361.311,42386.42
São Paulo,Catiguá,152901.809,19342.42
São Paulo,Cedral,533104.147,56401.2
São Paulo,Cerqueira César,956913.985,46928.25
São Paulo,Cerquilho,2343905.897,46293.89
São Paulo,Cesário Lange,740569.082,39826.25
São Paulo,Charqueada,515122.578,29370.12
São Paulo,Clementina,186410.592,20959.14
São Paulo,Colina,1541673.004,82881.19
São Paulo,Colômbia,373218.645,59974.07
São Paulo,Conchal,859274.273,30159.5
São Paulo,Conchas,432993.289,23872.16
São Paulo,Cordeirópolis,4107826.495,163554.17
São Paulo,Coroados,218777.214,35303.73
São Paulo,Coronel Macedo,141157.631,30746.6
São Paulo,Corumbataí,345025.593,84731.24
São Paulo,Cosmópolis,2109639.73,28255.87
São Paulo,Cosmorama,506809.049,69530.67
São Paulo,Cotia,16114164.611,62486.58
São Paulo,Cravinhos,1753136.873,48891.09
São Paulo,Cristais Paulista,346565.911,39369.07
São Paulo,Cruzália,137663.972,68116.76
São Paulo,Cruzeiro,3182372.784,38390.41
São Paulo,Cubatão,21946471.662,165607.5
São Paulo,Cunha,326362.259,15269.84
São Paulo,Descalvado,2081161.879,61036.51
São Paulo,Diadema,18484355.533,43031.91
São Paulo,Dirce Reis,69826.774,38685.19
São Paulo,Divinolândia,491457.375,44568.55
São Paulo,Dobrada,138926.575,15286.82
São Paulo,Dois Córregos,835299.134,30150.85
São Paulo,Dolcinópolis,58946.794,27963.37
São Paulo,Dourado,802299.144,90318.49
São Paulo,Dracena,1444977.941,30557.62
São Paulo,Duartina,252625.675,20338.59
São Paulo,Dumont,342331.605,33647.69
São Paulo,Echaporã,152431.541,25295.64
São Paulo,Eldorado,329349.074,21122.95
São Paulo,Elias Fausto,1004655.097,55521.14
São Paulo,Elisiário,76050.806,20323.57
São Paulo,Embaúba,57200.22,23385.21
São Paulo,Embu das Artes,14314753.758,51258.86
São Paulo,Embu-Guaçu,1456125.367,20683.01
São Paulo,Emilianópolis,79174.834,24451.77
São Paulo,Engenheiro Coelho,661053.173,30446.44
São Paulo,Espírito Santo do Pinhal,2065823.762,46311.65
São Paulo,Espírito Santo do Turvo,91772.493,18630.23
São Paulo,Estrela d'Oeste,753257.368,89460.5
São Paulo,Estrela do Norte,62446.432,22511.33
São Paulo,Euclides da Cunha Paulista,136498.422,14708.88
São Paulo,Fartura,473712.304,29419.47
São Paulo,Fernandópolis,2468766.33,35430.06
São Paulo,Fernando Prestes,205593.634,35416.65
São Paulo,Fernão,80954.108,46552.1
São Paulo,Ferraz de Vasconcelos,4740673.305,23863.13
São Paulo,Flora Rica,42156.144,30176.19
São Paulo,Floreal,81886.09,28393.24
São Paulo,Flórida Paulista,264841.457,17731.75
São Paulo,Florínea,171948.578,65354.84
São Paulo,Franca,11276086.013,31450.1
São Paulo,Francisco Morato,1872466.812,10439.01
São Paulo,Franco da Rocha,4297870.725,27126.51
São Paulo,Gabriel Monteiro,93704.899,33755.37
São Paulo,Gália,172719.377,26907.52
São Paulo,Garça,1725227.785,38831.12
São Paulo,Gastão Vidigal,85828.068,17476.7
São Paulo,Gavião Peixoto,1184185.051,244615.79
São Paulo,General Salgado,275099.291,25343.09
São Paulo,Getulina,215987.576,18806.06
São Paulo,Glicério,125314.106,25880.65
São Paulo,Guaiçara,232240.952,18704.97
São Paulo,Guaimbê,442961.861,76293.81
São Paulo,Guaíra,2704845.256,65519.59
São Paulo,Guapiaçu,896415.279,40585.65
São Paulo,Guapiara,439111.528,25989.08
São Paulo,Guará,618205.494,28896.21
São Paulo,Guaraçaí,326571.664,39546.1
São Paulo,Guaraci,375452.79,32986.54
São Paulo,Guarani d'Oeste,37039.506,18556.87
São Paulo,Guarantã,196318.761,29367.05
São Paulo,Guararapes,1199677.625,36072.94
São Paulo,Guararema,1546741.266,50771.09
São Paulo,Guaratinguetá,7877882.192,63948.0
São Paulo,Guareí,313680.631,16300.18
São Paulo,Guariba,1135133.627,27783.09
São Paulo,Guarujá,10494252.383,32292.29
São Paulo,Guarulhos,77376466.722,55084.22
São Paulo,Guatapará,245363.012,31618.94
São Paulo,Guzolândia,93585.019,17505.62
São Paulo,Herculândia,355955.455,36890.4
São Paulo,Holambra,1463401.405,93777.73
São Paulo,Hortolândia,18377821.724,77357.5
São Paulo,Iacanga,658009.942,54825.02
São Paulo,Iacri,316795.432,50533.65
São Paulo,Iaras,168922.26,17261.62
São Paulo,Ibaté,1159253.485,32354.27
São Paulo,Ibirá,318126.274,25170.21
São Paulo,Ibirarema,244614.399,30862.28
São Paulo,Ibitinga,1965222.526,32137.74
São Paulo,Ibiúna,2370585.551,29609.37
São Paulo,Icém,209289.094,25025.6
São Paulo,Iepê,434355.825,52789.96
São Paulo,Igaraçu do Tietê,381184.503,15357.34
São Paulo,Igarapava,1299637.242,42208.35
São Paulo,Igaratá,240165.471,24936.71
São Paulo,Iguape,1588620.44,51053.14
São Paulo,Ilhabela,13956618.262,385605.85
São Paulo,Ilha Comprida,1363561.107,118036.8
São Paulo,Ilha Solteira,706074.949,26261.81
São Paulo,Indaiatuba,22817116.886,87525.86
São Paulo,Indiana,86968.231,17846.96
São Paulo,Indiaporã,111102.983,28664.34
São Paulo,Inúbia Paulista,136680.861,33790.08
São Paulo,Ipaussu,499098.585,32911.22
São Paulo,Iperó,969693.824,25010.8
São Paulo,Ipeúna,947911.795,121154.37
São Paulo,Ipiguá,124258.756,22360.76
São Paulo,Iporanga,63459.365,15181.67
São Paulo,Ipuã,442715.064,26361.5
São Paulo,Iracemápolis,2127925.258,85178.34
São Paulo,Irapuã,186223.417,22987.71
São Paulo,Irapuru,109595.224,13115.75
São Paulo,Itaberá,1016119.036,58380.87
São Paulo,Itaí,924896.722,33471.94
São Paulo,Itajobi,935219.794,61001.88
São Paulo,Itaju,232256.5,58993.27
São Paulo,Itanhaém,2369274.758,22704.86
São Paulo,Itaoca,53345.253,16009.98
São Paulo,Itapecerica da Serra,4909298.748,27338.58
São Paulo,Itapetininga,6359722.596,38058.01
São Paulo,Itapeva,3788992.478,39783.21
São Paulo,Itapevi,12854995.018,52656.14
São Paulo,Itapira,4756331.426,62845.44
São Paulo,Itapirapuã Paulista,52590.208,12247.37
São Paulo,Itápolis,1630819.908,37459.11
São Paulo,Itaporanga,305514.254,20103.59
São Paulo,Itapuí,1003728.987,70205.57
São Paulo,Itapura,104627.589,20950.66
São Paulo,Itaquaquecetuba,9519617.706,25112.29
São Paulo,Itararé,1182424.012,23286.15
São Paulo,Itariri,438980.463,24725.72
São Paulo,Itatiba,8245497.584,66360.02
São Paulo,Itatinga,396659.517,18764.35
São Paulo,Itirapina,1273183.85,68413.96
São Paulo,Itirapuã,161834.767,24568.81
São Paulo,Itobi,198366.051,25230.99
São Paulo,Itu,10540812.918,59502.19
São Paulo,Itupeva,8423278.988,130938.58
São Paulo,Ituverava,1907193.117,45131.05
São Paulo,Jaborandi,153277.993,22013.21
São Paulo,Jaboticabal,3601183.19,46151.86
São Paulo,Jacareí,16094434.728,67874.93
São Paulo,Jaci,676808.092,92434.87
São Paulo,Jacupiranga,531089.163,29651.56
São Paulo,Jaguariúna,13981301.517,233328.91
São Paulo,Jales,1982125.374,40212.72
São Paulo,Jambeiro,352904.037,51684.83
São Paulo,Jandira,4908360.238,38426.42
São Paulo,Jardinópolis,1580760.481,34708.42
São Paulo,Jarinu,2997399.556,96153.71
São Paulo,Jaú,5582394.761,36376.16
São Paulo,Jeriquara,168937.393,53750.36
São Paulo,Joanópolis,261557.616,19442.33
São Paulo,João Ramalho,148675.33,32483.14
São Paulo,José Bonifácio,1381751.014,36644.42
São Paulo,Júlio Mesquita,58842.947,12197.96
São Paulo,Jumirim,213999.554,61724.71
São Paulo,Jundiaí,57670892.706,135081.2
São Paulo,Junqueirópolis,807879.163,38510.78
São Paulo,Juquiá,366459.396,19673.56
São Paulo,Juquitiba,573997.22,18025.29
São Paulo,Lagoinha,73967.039,15150.97
São Paulo,Laranjal Paulista,1411101.003,48579.92
São Paulo,Lavínia,184895.988,14696.45
São Paulo,Lavrinhas,133317.098,18111.28
São Paulo,Leme,4101866.544,38964.09
São Paulo,Lençóis Paulista,4924228.119,70818.58
São Paulo,Limeira,16060738.811,51678.31
São Paulo,Lindóia,246178.779,30018.14
São Paulo,Lins,6763890.055,85642.71
São Paulo,Lorena,3876663.467,43299.19
São Paulo,Lourdes,43489.176,18818.34
São Paulo,Louveira,19677150.59,385773.53
São Paulo,Lucélia,584271.282,26531.25
São Paulo,Lucianópolis,70465.375,29214.5
São Paulo,Luís Antônio,1556606.521,99603.69
São Paulo,Luiziânia,93808.712,15851.42
São Paulo,Lupércio,98336.886,21340.47
São Paulo,Lutécia,101173.117,38571.53
São Paulo,Macatuba,643782.915,37292.64
São Paulo,Macaubal,196951.791,24094.91
São Paulo,Macedônia,90930.779,24669.23
São Paulo,Magda,104128.024,33742.07
São Paulo,Mairinque,2695115.819,56474.15
São Paulo,Mairiporã,2288091.621,22076.24
São Paulo,Manduri,291908.192,29272.78
São Paulo,Marabá Paulista,157010.99,25999.5
São Paulo,Maracaí,517397.816,36775.73
São Paulo,Marapoama,119694.406,38648.5
São Paulo,Mariápolis,76481.673,18663.17
São Paulo,Marília,9755960.446,40272.45
São Paulo,Marinópolis,40066.938,19070.41
São Paulo,Martinópolis,754950.447,28179.26
São Paulo,Matão,5356571.323,63716.37
São Paulo,Mauá,20776212.745,43128.78
São Paulo,Mendonça,374784.785,66474.78
São Paulo,Meridiano,393842.471,103289.4
São Paulo,Mesópolis,81615.128,42887.61
São Paulo,Miguelópolis,1016136.928,45201.82
São Paulo,Mineiros do Tietê,226257.409,17373.68
São Paulo,Miracatu,456953.057,23420.28
São Paulo,Mira Estrela,70361.627,22515.72
São Paulo,Mirandópolis,738742.24,24753.46
São Paulo,Mirante do Paranapanema,606917.474,32957.78
São Paulo,Mirassol,2660334.032,43778.54
São Paulo,Mirassolândia,213294.971,42951.06
São Paulo,Mococa,3043691.898,44065.5
São Paulo,Mogi das Cruzes,19604517.461,43031.34
São Paulo,Mogi Guaçu,6865386.209,44538.21
São Paulo,Mogi Mirim,6313563.842,67095.62
São Paulo,Mombuca,124517.473,35344.16
São Paulo,Monções,58262.056,25620.96
São Paulo,Mongaguá,1254605.285,21421.71
São Paulo,Monte Alegre do Sul,252217.893,30829.71
São Paulo,Monte Alto,2435240.075,47713.32
São Paulo,Monte Aprazível,766600.054,29885.78
São Paulo,Monte Azul Paulista,639162.497,33768.09
São Paulo,Monte Castelo,128087.826,30746.0
São Paulo,Monteiro Lobato,83030.469,17520.67
São Paulo,Monte Mor,4317763.585,69972.02
São Paulo,Morro Agudo,1225918.089,36487.83
São Paulo,Morungaba,633323.989,45445.18
São Paulo,Motuca,120695.871,24983.62
São Paulo,Murutinga do Sul,88027.071,19453.5
São Paulo,Nantes,142300.887,44261.55
São Paulo,Narandiba,639075.516,129106.16
São Paulo,Natividade da Serra,93391.138,14098.9
São Paulo,Nazaré Paulista,465370.933,24667.18
São Paulo,Neves Paulista,276247.695,30979.89
São Paulo,Nhandeara,367776.641,31773.36
São Paulo,Nipoã,95891.822,17820.45
São Paulo,Nova Aliança,325932.69,45514.97
São Paulo,Nova Campina,221079.28,22192.26
São Paulo,Nova Canaã Paulista,46304.606,25386.3
São Paulo,Nova Castilho,60664.975,47027.11
São Paulo,Nova Europa,377460.822,32768.54
São Paulo,Nova Granada,512828.707,23447.89
São Paulo,Nova Guataporanga,36774.792,15762.88
São Paulo,Nova Independência,213154.675,51548.89
São Paulo,Novais,78660.446,12986.7
São Paulo,Nova Luzitânia,60213.767,14278.82
São Paulo,Nova Odessa,4020494.254,65145.09
São Paulo,Novo Horizonte,1585955.121,37973.31
São Paulo,Nuporanga,868091.613,115407.02
São Paulo,Ocauçu,141366.238,32921.81
São Paulo,Óleo,128271.549,52419.92
São Paulo,Olímpia,2551144.674,45985.63
São Paulo,Onda Verde,205635.802,46086.02
São Paulo,Oriente,129763.028,19753.85
São Paulo,Orindiúva,640841.175,87570.54
São Paulo,Orlândia,2579406.068,57728.08
São Paulo,Osasco,86111259.991,122765.64
São Paulo,Oscar Bressane,112881.755,43366.02
São Paulo,Osvaldo Cruz,1087489.589,32836.81
São Paulo,Ourinhos,3961570.958,34406.86
São Paulo,Ouroeste,548740.254,51226.69
São Paulo,Ouro Verde,134985.78,15558.53
São Paulo,Pacaembu,217694.932,15195.79
São Paulo,Palestina,420419.963,31646.21
São Paulo,Palmares Paulista,136418.658,9964.11
São Paulo,Palmeira d'Oeste,215050.397,23443.85
São Paulo,Palmital,900626.568,40347.04
São Paulo,Panorama,317825.589,19933.87
São Paulo,Paraguaçu Paulista,1801748.006,39015.76
São Paulo,Paraibuna,351772.277,19220.43
São Paulo,Paraíso,275312.652,42122.5
São Paulo,Paranapanema,945145.306,45907.58
São Paulo,Paranapuã,133064.949,32360.15
